Mobile Money Usage,Bank Account Ownership,Savings,Credit Usage
43,1,96793,1
16,0,74025,0
47,1,70682,1
49,0,16979,1
84,0,55009,0
63,0,54465,0
45,0,69921,1
98,0,15845,0
3,0,46140,0
84,0,37180,1
71,0,42457,0
17,1,76410,1
71,1,54434,0
29,1,4145,0
66,0,99246,0
59,1,15968,0
67,1,86453,0
96,0,2890,1
65,1,69531,1
92,1,23326,0
11,0,46046,1
45,0,7437,1
65,0,85895,1
94,0,19792,0
3,1,14934,1
47,0,20631,1
47,1,48980,1
52,0,94268,1
51,1,95680,1
77,0,66281,1
24,0,16857,1
33,0,15605,0
57,1,73902,0
93,1,63596,1
84,0,42146,0
52,1,11768,1
60,0,43215,0
65,0,7837,0
78,0,51004,0
77,0,7336,1
47,0,77148,0
67,0,56238,1
3,1,8586,1
81,0,14176,1
77,1,12357,0
81,1,10995,0
47,1,32939,0
36,1,1662,1
77,1,36088,0
80,1,88588,0
94,1,15515,1
58,1,73015,1
84,1,60777,1
73,0,36470,0
52,1,11776,0
16,0,13081,0
71,0,35191,1
54,1,39971,1
78,0,86204,1
77,1,20985,0
53,1,68133,1
87,1,15720,1
2,1,93825,0
83,0,44554,1
74,0,11361,0
30,0,31817,0
11,0,36003,1
27,1,53937,0
5,1,4447,1
56,1,71144,0
60,1,49923,0
57,0,30708,1
44,0,75755,0
62,0,46661,0
82,1,99686,0
97,1,16641,0
75,1,69389,1
16,1,11494,0
59,1,6267,0
28,0,49551,0
39,0,48938,1
72,0,21245,0
56,1,25703,0
79,0,90976,1
65,1,47138,1
19,0,53207,0
51,1,93768,1
90,1,77248,0
49,0,37414,1
81,0,3480,0
41,0,26856,0
96,0,66332,0
61,0,63205,0
94,1,66772,1
10,0,40981,0
3,0,87892,1
22,1,66765,0
48,1,33706,1
71,1,16089,0
68,1,34231,1
16,0,61194,0
78,1,84011,1
20,1,50061,0
52,0,37162,1
51,0,56074,1
99,0,97689,0
67,0,15350,0
16,1,4266,0
86,0,33144,1
59,1,18146,1
4,1,33202,1
1,0,95149,0
21,0,2300,1
65,1,75649,0
88,0,33171,1
38,1,9242,0
14,1,71996,1
60,0,82640,1
70,0,94043,0
48,1,13415,0
94,1,51966,0
73,1,46512,0
27,1,68881,0
7,0,44759,1
99,0,88521,0
32,1,37224,1
71,0,21977,1
94,0,73392,0
17,1,54022,1
66,1,22566,1
60,0,94963,1
46,1,95753,1
7,1,86353,0
18,0,83863,0
52,0,38827,1
10,1,57247,1
16,1,36635,0
4,1,14537,1
89,0,27741,0
52,1,39382,0
31,1,37911,1
74,1,50800,0
63,0,76936,0
57,1,95313,0
27,1,94186,1
31,0,11221,1
39,1,45266,1
33,1,75063,0
10,0,76275,1
97,0,16630,0
89,1,56920,0
13,1,84733,0
61,0,40667,1
86,0,83128,0
96,1,83546,1
5,0,68248,1
89,0,17857,1
47,1,19963,1
86,1,4519,0
83,1,83357,0
44,1,49658,1
8,0,99541,0
97,1,25706,0
16,1,87147,1
90,0,38753,1
99,1,47892,0
42,0,91254,1
3,0,80781,0
9,0,2116,1
92,0,99668,0
52,1,58665,0
27,1,84387,1
46,1,66939,1
90,0,42451,0
1,1,66263,1
61,1,74019,1
58,0,79857,0
30,1,97091,1
80,1,38214,0
48,1,72560,1
9,1,42771,0
81,0,1592,0
4,0,69546,1
65,1,74392,0
59,0,38579,1
92,0,90585,1
33,0,53714,0
21,1,86745,0
42,1,58905,1
38,0,25039,1
3,0,87947,0
88,0,37939,0
70,0,86860,0
35,0,48817,1
84,0,46801,1
16,0,27558,1
98,0,84766,0
97,1,36138,1
12,1,86604,1
69,0,84406,1
75,1,92096,0
16,0,43632,0
96,0,8709,0
5,0,84995,0
15,1,76561,1
28,0,80048,0
19,1,9681,0
38,0,77264,1
66,1,26089,1
60,0,83041,1
50,0,30321,0
85,0,20913,1
60,1,87145,0
74,0,81883,0
79,0,36674,1
29,1,95654,0
72,1,87174,0
46,1,58878,1
91,1,24399,0
56,1,82335,0
88,0,83869,0
90,0,59031,0
27,0,83000,1
61,0,97092,1
63,1,83516,1
10,1,64332,1
36,1,21828,1
78,0,11181,0
58,1,75170,0
25,0,87569,1
41,1,6954,1
9,0,98589,0
96,1,35113,1
22,0,6561,0
80,0,57082,1
86,0,54267,1
79,1,70046,0
65,1,25082,0
62,1,57867,0
22,0,97772,0
51,0,84918,0
59,0,82612,1
45,1,88725,0
32,1,42296,1
43,0,27378,1
3,1,23534,0
69,0,12196,1
59,0,70319,0
78,1,88044,1
20,0,80416,0
72,0,41283,1
4,1,94222,0
16,1,95525,0
21,1,71089,0
38,0,90175,0
26,0,69288,1
12,1,69791,1
74,0,85368,1
73,0,69791,1
58,1,2605,1
32,1,74246,1
95,1,23513,0
10,0,90467,0
13,1,89068,0
66,1,84126,0
26,0,94906,0
25,0,99061,0
95,0,83853,0
24,0,61503,1
32,0,70289,0
34,0,42837,0
32,0,76047,1
6,1,2613,1
28,1,33924,0
29,0,22921,1
29,1,53183,1
51,1,29691,1
68,0,63353,0
99,1,90242,0
67,0,51147,1
54,0,84161,1
8,1,33162,0
74,0,71833,1
35,1,93086,1
92,0,9871,1
24,0,30868,0
87,0,77602,0
25,0,18457,1
49,0,34644,0
45,1,51939,0
71,0,56434,1
75,1,40400,1
14,1,77815,0
54,1,70761,0
61,1,98386,0
45,0,11324,1
6,1,85246,1
65,0,56110,1
44,1,96627,0
60,0,17302,0
76,1,42069,1
60,0,46076,1
23,1,20634,1
63,0,83468,1
35,1,28251,0
90,0,79353,1
69,1,77783,1
6,0,57027,0
59,1,71134,1
55,0,16698,1
20,0,1516,1
19,1,31713,1
25,0,19117,0
27,1,95629,0
81,1,80863,1
3,0,81842,0
12,0,56136,0
96,1,78238,0
34,0,77621,1
66,1,12109,1
28,1,74544,0
51,1,7905,0
38,1,59289,0
1,1,68590,1
6,1,7884,1
60,0,91729,1
1,0,55637,1
23,0,37960,1
42,1,71316,0
10,1,70742,0
70,1,22395,0
29,0,15830,0
48,0,92690,1
93,1,58871,0
69,0,13353,0
97,1,59538,0
7,0,60259,1
34,1,62011,0
59,0,5981,0
58,0,64504,1
12,1,14058,0
79,1,3508,1
89,0,60676,0
38,1,48122,1
66,1,29349,0
92,0,95752,1
98,0,7358,0
37,1,42967,0
91,0,7554,0
92,1,42471,1
95,1,60294,0
36,0,11190,1
96,1,53362,1
33,1,69009,1
16,0,30890,0
36,0,79807,0
11,1,43314,1
76,1,21564,1
90,1,49948,1
58,0,79613,0
34,1,76222,1
94,0,19048,1
14,0,52975,0
9,1,50502,0
91,1,24386,1
54,1,60579,0
46,1,96068,1
54,0,15320,0
90,0,41074,0
54,0,94525,0
84,0,17087,1
97,1,15043,1
85,1,3606,1
38,0,28678,1
74,0,99026,0
9,0,90401,0
35,1,47197,1
75,0,20355,0
69,0,84367,0
68,1,5539,1
78,1,13835,0
60,1,17633,0
83,0,75879,0
78,1,65586,1
12,1,32246,1
99,0,1712,0
16,1,23020,0
13,1,78980,0
45,1,68714,1
21,0,71300,1
63,1,92114,0
59,0,43006,1
71,0,53768,0
82,0,56270,1
6,1,14657,1
87,1,33387,0
55,1,26678,0
31,0,64618,0
58,0,4628,0
84,1,28285,0
10,0,50625,0
37,0,39440,1
34,1,19163,0
9,1,44993,1
85,0,73094,0
48,0,35758,0
5,1,16458,0
9,0,98658,0
98,1,24329,1
17,0,41792,0
12,0,1622,1
88,1,88380,0
95,0,22952,0
10,0,66845,0
8,0,99800,0
54,1,77798,1
9,1,70052,1
87,1,33866,0
6,0,94099,1
93,0,26936,1
19,1,53035,1
14,0,35866,1
52,1,15202,0
17,0,2427,1
54,1,54300,1
63,1,2645,0
88,0,32113,0
83,1,75314,0
97,0,81342,0
51,1,67442,1
67,1,50086,1
51,0,82702,0
54,0,49279,1
11,0,20793,0
12,1,22488,0
47,1,7831,1
52,1,21200,1
86,0,8798,1
87,1,14962,0
56,1,26711,1
27,1,84053,0
98,0,59928,0
57,0,27052,0
73,0,99450,1
1,1,83047,1
29,0,56862,1
55,0,6829,0
14,0,43557,0
90,1,84371,1
57,0,88205,1
37,1,40293,0
90,1,65236,0
61,0,76145,0
30,1,9730,0
64,0,7624,1
52,1,79815,1
56,1,80771,0
92,0,60827,1
59,0,80739,0
25,0,61927,0
92,1,26302,1
40,0,19936,0
47,1,74492,1
83,1,51451,1
4,0,31691,0
47,1,15580,0
68,0,45080,0
80,1,5982,1
9,0,81559,0
52,0,86047,1
87,0,17637,0
86,0,85908,0
51,0,27496,0
62,0,60455,0
57,1,74916,1
69,0,41060,0
47,0,99347,1
17,1,62689,1
76,1,44300,1
31,1,17086,1
72,1,59760,0
76,1,15460,1
38,1,85274,1
73,1,79964,0
24,1,8671,0
6,0,76956,0
72,1,46828,1
33,1,89305,1
43,1,89282,0
14,1,82349,0
48,1,5724,0
62,1,72767,0
98,1,4234,1
62,0,85068,1
46,1,41536,1
44,0,16380,1
79,0,38683,0
81,1,80347,0
71,1,33028,1
56,1,77440,0
87,0,79144,0
45,1,55023,1
89,0,18143,1
45,0,46569,1
2,1,38420,0
41,1,7951,1
74,1,91611,0
7,1,85157,1
33,0,80631,1
26,0,68637,0
19,0,50081,0
27,0,89857,0
58,0,17470,0
79,1,74131,0
83,1,96276,0
97,0,96633,0
95,0,59747,0
42,0,4313,1
97,1,38752,0
43,0,66643,0
50,0,28335,1
41,0,21260,1
93,0,54534,1
49,1,11471,0
34,0,48576,1
99,0,38682,1
8,0,40111,0
76,0,37368,0
49,1,21965,0
61,1,61237,0
22,1,26253,0
52,0,74410,1
66,1,47190,1
86,0,44286,0
82,1,69390,1
72,0,38600,0
31,0,91861,0
22,0,18469,1
8,1,12886,1
24,1,41456,1
11,0,64766,1
32,1,3814,0
18,0,69933,0
47,0,39132,1
39,1,37920,1
83,0,36252,0
8,1,74691,1
50,1,27524,0
34,0,44120,1
88,1,89864,0
53,1,31323,1
27,1,14949,1
67,1,18937,1
32,1,20844,1
47,0,80790,0
68,1,36280,0
67,1,32357,1
61,1,73427,1
68,0,53670,0
45,1,76152,1
12,0,47522,1
44,1,68751,1
31,0,63748,0
55,1,51200,0
42,0,77191,1
44,0,70617,0
20,0,23585,1
23,0,71316,0
12,0,38519,1
90,1,81340,1
47,1,7706,0
77,1,61498,0
85,0,62038,1
86,0,27440,1
94,0,18529,1
83,1,26923,0
38,1,9819,1
9,0,39610,1
51,0,8613,0
84,1,38937,0
85,1,46233,1
92,1,97826,0
85,1,36525,0
53,0,88158,0
42,1,10329,0
39,0,5801,1
34,0,24230,1
80,0,7932,1
90,0,59936,0
33,0,61028,1
68,0,92151,1
66,0,90665,0
63,1,70392,0
50,0,85687,1
4,1,55261,0
69,0,57184,1
73,0,16558,1
14,1,48486,0
99,1,74100,1
9,0,77405,0
42,1,67122,0
17,1,25436,0
74,0,35546,0
63,1,71069,1
93,1,95959,1
95,0,62957,1
20,0,40274,0
63,0,62195,1
84,0,79840,0
99,1,63392,1
43,0,60554,1
2,0,88874,1
96,0,84469,0
76,0,97945,1
71,1,60239,0
53,0,94894,1
80,0,2468,0
27,0,9013,1
18,0,52828,1
46,0,96952,1
51,0,80491,1
65,0,28217,0
19,0,87849,0
28,0,45107,0
99,0,44569,0
79,1,69384,1
72,0,13640,0
83,0,74766,0
44,1,46240,0
32,0,58800,0
30,0,69631,1
82,0,62514,1
3,0,86796,0
57,1,34922,1
14,1,14503,0
42,0,50154,1
14,1,1304,0
73,0,82833,1
96,1,41044,0
70,1,61575,1
67,0,75115,1
3,1,23621,1
46,0,49395,1
2,0,17575,0
31,0,63829,0
42,0,88134,1
91,1,47030,0
97,1,6088,0
33,1,49620,1
16,0,21200,1
27,1,32991,0
97,1,52435,0
50,0,71790,1
33,0,87116,1
9,1,46163,1
37,0,25706,0
17,0,84864,0
6,0,9507,0
28,1,66848,0
66,1,23400,0
75,1,62916,0
8,0,6403,1
77,1,1944,1
33,0,83414,1
17,0,73535,1
62,0,21011,1
80,1,48884,0
16,1,61643,1
59,0,7783,1
27,1,71240,0
65,1,41531,1
21,1,2128,1
70,1,22229,0
44,1,68477,1
19,0,89988,0
42,1,39770,1
34,0,54219,1
38,1,25024,0
77,0,38469,1
19,1,18878,0
57,1,51423,1
35,1,51045,1
49,1,14175,0
24,1,72912,0
49,1,74487,1
9,0,61403,1
72,1,78956,1
24,1,83283,0
88,0,56902,0
7,0,6220,0
27,0,10244,0
22,1,9015,1
47,1,1131,1
77,0,16302,1
42,1,44205,1
3,1,71913,1
13,1,27641,0
96,1,85841,1
40,0,59734,0
50,1,35108,1
4,1,94877,0
18,0,37157,1
20,1,26790,0
88,1,21138,1
75,1,64895,1
48,0,12144,0
55,0,95036,1
73,0,88267,0
70,0,23218,0
56,0,92857,0
50,0,13310,0
65,1,3445,0
27,1,95921,1
47,0,82996,1
53,0,90198,0
35,0,79372,0
55,0,34590,0
25,0,3065,1
76,1,17301,1
39,1,98327,1
75,1,36561,1
90,0,64186,0
70,1,9849,0
65,1,38269,1
26,0,73629,0
37,1,9128,0
86,0,14566,1
65,0,68408,1
77,1,41721,0
21,1,41858,1
63,0,97695,0
96,1,67897,0
88,0,90652,1
61,0,5056,1
2,0,7390,1
89,1,63976,0
75,1,52652,1
6,1,29144,1
44,1,24184,1
78,0,33978,0
51,0,28536,1
86,1,78149,1
49,1,27110,1
94,0,61312,0
74,1,59841,1
34,1,43671,0
38,1,76494,1
98,1,53545,0
51,0,19417,1
86,0,24047,0
91,1,67433,1
99,0,17683,0
59,0,63918,1
80,0,92632,0
57,0,22044,1
34,0,47341,1
11,1,71608,0
79,0,98274,1
88,1,24688,0
49,0,69532,0
46,0,50892,0
50,0,18337,1
90,0,79243,0
9,1,30772,0
98,0,62832,1
25,0,84545,0
68,1,52218,1
75,1,49159,0
62,0,8662,1
11,1,85936,0
49,0,90368,0
4,1,43813,1
42,0,20228,1
27,1,59482,1
8,0,5093,0
47,0,93501,0
69,0,1031,0
24,0,86296,1
72,1,19922,1
63,0,65740,1
32,0,20389,1
38,1,34681,0
85,1,20023,1
77,0,91198,0
56,1,99705,0
13,0,45845,0
33,0,14114,1
62,0,62847,1
51,1,12557,0
46,0,31654,1
57,0,95858,0
71,0,71331,0
64,0,69882,1
78,1,70277,1
99,0,55989,0
99,1,78657,1
26,1,32493,1
7,0,36922,1
13,1,70443,1
52,1,15629,0
90,1,41060,0
87,0,59036,0
83,0,71359,0
60,0,95883,1
79,1,36074,1
58,1,79841,0
62,1,94995,0
71,1,40144,0
91,1,92016,0
27,1,55340,0
61,0,36119,0
31,0,99031,0
90,1,42076,1
28,1,53616,0
76,0,5909,0
76,0,68240,0
93,1,59435,0
92,1,65129,1
35,1,89131,1
18,1,49808,1
97,0,50348,1
84,1,67204,1
82,0,95769,0
98,0,9884,1
86,1,63644,0
50,0,50412,0
5,1,3930,1
93,1,21251,0
52,1,70584,1
33,0,51950,1
80,0,69651,0
1,0,86376,1
52,0,94614,1
55,0,95275,1
73,1,86393,1
82,1,83972,1
81,1,13638,0
92,1,26008,0
4,1,41972,1
85,0,26743,1
32,0,57387,1
77,0,49730,1
39,0,38157,1
99,0,10351,0
73,1,24030,1
20,1,74170,0
41,1,52813,1
82,1,55454,1
72,1,18239,1
10,0,4416,1
75,1,31999,0
41,0,34333,0
90,1,34757,1
74,0,44343,1
35,0,87397,0
19,0,81147,1
51,1,52133,1
94,1,52721,0
54,0,35941,0
81,1,21836,1
12,0,16273,1
47,1,20382,0
7,1,7132,0
85,0,90664,1
35,0,97869,0
38,0,24170,0
43,0,3654,0
81,1,33864,0
63,1,40670,0
60,0,63685,0
85,1,73924,0
43,0,24208,0
64,0,75499,0
32,1,73644,1
38,0,74438,1
4,0,14595,1
56,1,81868,0
6,0,11043,0
98,1,39386,0
67,1,19365,0
57,0,19629,1
92,1,33989,1
12,1,24749,1
27,1,75309,1
83,1,20675,0
25,0,43697,1
36,0,87228,1
41,0,79218,0
19,1,95507,0
55,1,37345,0
32,1,71602,0
97,0,93351,0
64,1,26394,0
18,0,81841,0
71,0,26295,1
60,1,54625,0
29,0,88978,1
86,0,2964,0
78,1,90850,0
5,1,24471,0
82,0,93638,1
97,0,50283,0
39,0,1670,1
46,0,61114,1
63,1,49675,1
94,0,29530,1
55,0,38894,0
51,0,84186,0
74,1,76849,1
43,1,2268,0
42,0,37746,1
77,0,36997,0
94,1,41845,1
76,0,55652,1
53,0,87972,0
87,0,47199,0
43,0,51938,0
2,0,21689,1
61,0,18083,1
11,1,14366,0
92,1,91285,1
53,1,9240,0
30,0,96480,0
37,0,12801,0
24,1,28227,1
8,1,80082,0
19,1,95431,1
49,1,25695,0
5,1,78460,0
29,1,28818,0
74,0,46505,0
32,1,6937,1
23,1,95648,0
11,1,95711,0
85,0,63367,0
38,1,95830,1
27,1,69182,0
91,1,49868,1
73,1,12974,0
58,1,17627,1
36,1,7854,0
59,0,92512,1
97,0,44072,1
6,0,82206,0
10,0,70311,1
10,0,6850,0
87,1,87656,1
8,0,3355,0
97,1,79674,1
88,0,22558,0
29,0,7564,0
78,0,98113,0
57,1,60529,1
50,1,5397,0
73,0,41420,0
4,0,5620,1
35,0,29961,1
39,0,29747,0
91,0,21923,0
32,0,15249,0
81,0,73790,1
40,1,82689,1
63,0,97730,1
20,0,96815,1
14,0,36481,0
49,1,58252,1
32,0,29885,0
25,0,63588,0
88,0,39891,1
15,0,46638,0
26,0,50590,0
47,1,98711,1
62,0,38441,0
5,1,75096,0
35,0,35992,0
56,0,84251,0
27,0,85669,0
77,0,89107,1
96,0,77025,1
3,0,24075,0
4,1,69409,0
96,0,94084,0
19,0,82813,0
85,1,22051,1
31,1,50722,1
86,1,6064,1
71,0,88729,0
13,0,43533,0
85,1,71444,1
68,1,55013,0
85,1,55544,0
46,0,98009,1
96,0,87541,1
92,0,80291,0
73,1,49194,1
76,0,18308,1
53,1,91588,1
32,0,17930,0
24,1,86123,1
3,1,65538,1
54,0,72471,0
21,1,98264,1
69,1,15249,0
36,1,33452,0
28,0,39998,0
82,1,86954,0
21,1,51479,0
88,0,18858,1
76,1,35905,0
34,0,47569,1
99,1,10237,1
87,1,64701,1
80,0,94568,0
78,1,57630,1
27,1,12212,0
60,0,60293,1
76,0,82454,0
26,0,75963,1
13,1,46991,0
17,0,45948,1
72,1,53267,1
86,0,91779,0
31,1,12955,0
42,1,98598,1
67,1,64705,0
82,1,94330,1
85,0,38522,1
47,0,31858,1
50,1,31053,1
36,0,47197,0
1,1,75319,0
24,1,86855,1
45,0,66231,1
50,0,91148,1
48,0,35986,0
21,1,27133,1
74,0,60246,0
38,1,29159,0
30,1,73459,1
71,1,29123,0
67,1,99282,1
66,1,63873,1
41,0,85933,1
96,0,31937,1
81,1,26235,0
40,1,16761,1
70,1,22648,0
92,1,58192,1
73,1,71746,1
55,0,74886,0
91,0,50738,1
20,1,67458,1
18,1,16258,0
77,0,33079,0
27,1,11259,1
48,1,46709,1
2,1,63225,1
64,0,50081,1
8,1,92261,0
2,0,57649,1
9,0,93484,0
99,0,60605,0
34,0,4367,0
74,1,90874,1
31,0,21638,0
2,1,4379,1
86,0,20921,0
65,1,69249,1
70,0,2447,0
31,0,65824,0
31,0,26472,0
1,0,17427,1
44,1,80685,0
67,0,31208,0
57,0,69062,0
50,1,1513,1
80,1,27735,0
96,1,37616,1
56,0,24635,0
16,1,68449,0
97,0,22237,0
29,1,5893,1
72,1,3253,1
22,1,18989,0
16,1,68111,0
50,0,81153,1
3,1,55126,0
27,1,46574,0
78,1,51681,0
95,0,50099,0
43,1,41842,1
67,0,92816,1
81,0,41098,1
43,0,68342,1
29,1,44203,1
6,0,13198,1
62,0,44971,1
57,1,30890,1
46,0,62021,1
87,1,26839,0
92,0,51951,0
51,1,39767,1
16,0,20065,0
63,1,77950,1
39,1,3421,0
99,1,5618,0
96,1,69609,0
56,0,23361,0
16,0,43067,0
31,1,59827,0
3,0,68008,0
97,0,57083,1
74,1,86661,0
19,1,53522,1
28,1,94764,1
67,1,18146,1
6,1,87432,0
6,0,11192,1
46,1,79966,0
3,1,62553,1
78,1,71354,0
64,0,53359,0
80,1,83774,1
39,0,77635,0
93,1,52882,1
86,1,84640,1
27,0,90161,1
43,1,80586,0
86,1,3220,1
57,0,17181,0
21,1,40872,1
81,1,98710,1
75,0,54746,1
97,0,80596,0
52,0,59932,0
74,0,81197,0
29,1,47685,1
49,1,70668,1
52,0,57964,1
96,0,80982,0
70,0,87050,0
8,1,47050,0
18,0,27279,0
61,1,40357,1
20,0,87697,1
99,0,35707,1
96,1,12299,1
86,1,82013,1
26,0,93527,0
13,1,77759,0
89,0,57143,1
33,0,34430,1
73,0,13019,1
22,0,88093,0
83,1,3115,1
24,0,77301,0
48,1,84716,0
84,0,97456,0
60,1,93250,1
96,0,68628,1
22,1,8032,0
21,0,77506,0
21,1,86046,1
35,1,83646,1
59,1,47242,0
33,1,73975,0
59,1,52903,0
23,1,28938,0
81,0,73885,1
2,0,25725,1
22,1,87588,1
60,0,65588,1
99,1,63934,1
98,1,99725,1
80,1,58985,0
6,0,99149,1
87,0,26945,0
35,0,9527,1
89,0,76861,0
97,1,52617,1
11,0,64989,1
2,0,87642,1
85,1,91777,0
51,0,96164,0
33,0,91785,1
40,1,99170,0
58,1,2909,0
3,1,90966,0
40,1,43492,1
50,1,87637,1
48,0,81176,1
30,0,47974,0
82,0,46573,1
3,0,29467,1
60,0,88969,0
8,1,97432,1
61,0,7309,0
65,0,98656,1
29,0,34371,1
52,1,65208,1
9,0,2472,1
29,0,50628,0
66,1,71691,1
84,1,43957,0
37,0,71652,1
3,0,94542,1
2,1,37482,1
50,1,2529,0
52,0,77444,1
11,1,47975,0
26,0,43083,1
42,1,65346,1
13,0,39945,0
40,0,86504,1
12,0,38151,1
64,1,73331,1
98,0,96109,1
87,1,47941,1
45,0,14348,1
74,0,69391,1
95,0,16292,0
96,1,87406,0
53,1,57985,1
81,0,85220,0
42,0,31930,0
61,1,55008,1
69,1,43817,1
64,1,94169,0
33,0,51425,1
68,0,43305,1
1,1,1465,1
18,0,20245,0
22,0,24135,1
55,0,85752,1
44,1,50367,0
35,0,12022,1
17,1,93399,1
9,0,46918,0
15,0,23923,1
66,1,51841,0
35,0,88631,0
47,1,13908,0
3,1,95244,1
16,1,27079,0
87,1,33084,0
80,0,5961,0
32,1,13179,0
34,0,73335,1
6,1,57076,1
82,1,56034,1
5,1,99208,1
21,0,99103,0
86,0,49682,0
70,1,90052,0
19,0,76033,0
23,1,17726,0
3,0,28626,0
21,1,41247,1
1,1,64870,1
64,0,59758,1
84,1,15440,1
88,0,17836,0
89,1,80789,0
50,0,62014,1
81,1,93208,0
41,1,28128,1
91,0,48479,0
76,0,21635,0
89,1,48192,1
22,1,74815,0
41,0,50131,1
80,1,27180,0
54,0,3899,0
38,1,30784,0
39,1,67292,0
14,1,28981,1
47,0,94761,0
86,0,90113,0
38,0,32845,0
86,1,4898,0
72,1,3325,1
63,0,60055,0
63,1,62286,1
20,0,6023,0
62,0,5638,0
35,1,86253,0
58,1,26873,0
58,1,75911,0
48,0,44208,1
31,0,60294,1
72,0,67574,1
64,0,28743,0
11,1,88332,0
77,1,49985,1
61,1,61356,1
38,1,46640,1
26,0,12283,0
86,0,85915,1
30,1,37041,0
50,0,62122,1
82,1,17039,0
7,1,39840,1
18,0,37687,0
37,1,52258,0
45,1,98458,1
66,1,53924,1
85,1,79498,0
53,1,77416,1
26,0,5740,0
48,0,65089,1
23,1,75924,1
93,0,63485,0
51,0,65311,1
27,1,20041,1
49,0,60251,0
26,1,31626,0
22,0,60107,0
73,0,33249,0
97,0,44280,1
32,0,38577,1
98,1,14201,0
40,0,90912,1
64,0,96601,0
15,1,95645,1
47,0,79416,0
38,1,12733,0
42,0,19734,0
4,1,47403,1
93,1,2665,0
93,1,80866,1
62,0,49967,1
99,1,34663,1
62,1,77879,0
97,0,29091,0
78,1,19212,1
32,0,58598,0
46,0,23081,0
93,1,90045,0
93,0,2614,1
21,0,28739,0
38,0,83289,1
79,1,68463,1
79,0,20043,1
13,0,41232,0
32,1,22931,1
83,1,82813,0
68,0,44194,1
68,0,21624,1
60,0,87313,1
30,0,60372,0
11,0,9737,0
83,1,85615,0
33,0,81918,0
58,0,11252,1
34,1,30448,0
97,0,46234,0
51,0,88989,0
71,1,57226,1
69,0,52322,1
57,0,45346,1
6,1,5866,0
38,0,58883,1
23,1,81214,1
46,0,23821,0
57,0,20884,0
90,1,97495,0
32,0,86221,0
12,0,33315,1
54,1,10240,0
53,1,65442,0
20,0,32587,1
1,1,11047,0
16,1,89105,0
29,0,92823,1
16,1,12853,1
39,1,65691,0
77,1,39312,1
93,0,57300,0
88,0,5087,1
44,0,49486,1
82,1,51752,0
40,1,99840,0
59,0,11691,0
58,1,68415,0
72,0,87545,1
73,0,52843,1
18,1,77629,0
14,1,37063,1
97,0,33404,0
90,0,68020,0
57,1,1357,0
59,1,50995,1
66,1,32787,1
89,1,14973,0
63,1,98035,1
26,1,36111,1
7,1,39237,0
88,1,90363,0
53,0,93885,0
95,0,81128,1
4,0,82985,0
38,0,64683,1
23,0,14264,1
50,1,63827,1
15,1,98773,1
85,0,25582,1
51,1,45907,0
98,1,48573,0
94,0,47365,1
84,0,46416,1
35,0,6287,1
82,0,92057,0
86,0,29682,0
34,1,14837,1
10,1,47623,1
23,1,74303,1
68,0,6172,0
20,0,96144,1
64,0,62928,1
99,0,12131,0
40,0,12941,1
64,0,92150,1
82,0,64894,1
60,0,62534,0
38,1,4911,0
10,1,18667,1
73,0,69224,1
35,1,33959,0
13,0,5612,0
70,1,86520,0
74,1,68774,1
65,0,52677,1
67,0,12191,1
10,0,43122,1
1,1,2429,0
88,0,3117,1
17,1,80381,0
52,0,18011,0
52,0,59718,0
23,0,20487,0
8,0,69942,0
77,1,36321,0
21,1,46557,1
38,1,80410,1
88,0,55866,0
22,1,13091,1
7,0,35344,0
96,1,45971,1
92,1,44001,1
51,0,41245,1
26,0,7403,1
71,1,96693,0
50,0,92996,0
50,0,47915,1
89,0,85168,1
17,0,70702,1
94,0,69319,1
75,1,79661,1
28,1,26801,1
9,1,11139,1
68,0,14429,1
84,0,71485,0
41,1,71539,1
25,1,39194,0
41,1,24436,1
97,1,62824,0
26,1,37814,0
50,0,15505,0
69,1,26334,0
17,1,62716,0
47,1,16483,0
26,1,79192,1
35,1,23302,1
71,0,64397,0
15,0,76571,1
44,0,72106,1
34,0,80531,0
78,1,54731,1
3,1,53026,1
20,0,89691,1
70,1,19850,1
17,0,31116,0
39,1,46370,0
63,0,68089,0
9,1,83400,1
88,1,80800,0
71,1,99858,1
82,0,51949,1
3,0,81409,0
35,1,79846,1
72,0,25736,1
70,1,80980,1
84,1,40753,1
44,0,20039,0
18,1,9009,0
48,1,93770,0
22,1,31573,1
20,0,96424,1
17,0,66317,1
49,1,41238,1
86,0,64841,1
62,0,75942,0
2,1,94390,0
97,0,62828,0
30,0,27666,1
98,1,97643,0
63,1,74996,0
43,0,2959,0
23,1,27488,0
25,0,91697,1
38,0,30995,1
76,1,20999,0
99,1,15732,0
21,0,41441,0
75,0,3680,1
74,0,43642,1
52,1,4722,1
50,1,33545,1
6,1,30664,0
99,0,15290,1
41,0,9954,0
45,0,10299,0
13,1,21550,1
8,1,89224,0
12,1,21043,1
11,0,56726,1
2,0,68362,1
69,1,94495,1
70,1,88813,0
32,0,39633,1
50,1,44804,0
84,1,73026,1
25,1,51710,0
15,1,6174,0
98,0,65039,0
20,1,55108,1
13,0,75389,1
62,1,34833,1
50,0,95684,0
82,1,19873,1
24,0,50867,1
44,0,26381,1
22,1,19686,0
74,0,25923,1
37,0,20774,1
30,1,80545,1
90,0,63422,1
69,0,73539,0
84,1,42855,1
34,0,32072,1
7,1,28695,0
23,1,59175,0
